M06_DTSAIDA,M06_ID_A76,M06_VEIC_PLACA,A76_DESC,M06_ID,DETALHE 2,M06_ID_CLIENTE,A00_NOME,A00_FANTASIA,E02_LIVRE,E02_DESC,E01_DESC,E02_REF,E02_PESO_LIQ,Soma de M07_QTD,M07_PRECO,VOLUME 2,FATURAMENTO BRUTO 2,DESCONTO,PREÇO FINAL,FATURAMENTO LÍQUIDO 2,A70_DESC,A00_END_BAI,A02_DESC,A14_CODIGO,DESCRIÇÃO_ROTA,A00_ID_VEND,NOME VENDEDOR,A00_ID_VEND_2,NOME SUPERVISOR,A76_ID_EMP,_01_FANTASIA
2025-04-08 00:00:00,38,PNP4654,LJ 81 - (VEN) Venda NF,108641,VEN-DATA ENTREGA: 08/04/2025,11751,SUPER PRECO BOM SUPERMERCADO LTDA,SUPER PRECO BOM - JUREMA,138070,BEBIDA LACTEA DE MORANGO VALE MILK 900G,BEBIDA LACTEA,BL SC MOR 900G,"0,90","12,00","R$ 4,00","10,80","R$ 48,00","0,00%","R$ 4,00","R$ 48,00",28 dias Boleto,Arianópolis,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,PNP4654,LJ 81 - (VEN) Venda NF,108641,VEN-DATA ENTREGA: 08/04/2025,11751,SUPER PRECO BOM SUPERMERCADO LTDA,SUPER PRECO BOM - JUREMA,138170,BEBIDA LACTEA DE SALADA DE FRUTA VALE MILK 900G,BEBIDA LACTEA,BL SC S/FRUT 900G,"0,90","12,00","R$ 4,00","10,80","R$ 48,00","0,00%","R$ 4,00","R$ 48,00",28 dias Boleto,Arianópolis,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,PNP4654,LJ 81 - (VEN) Venda NF,108641,VEN-DATA ENTREGA: 08/04/2025,11751,SUPER PRECO BOM SUPERMERCADO LTDA,SUPER PRECO BOM - JUREMA,138265,BEBIDA LACTEA DE AMEIXA VALE MILK 900G,BEBIDA LACTEA,BL SC AME 900G,"0,90","6,00","R$ 4,00","5,40","R$ 24,00","0,00%","R$ 4,00","R$ 24,00",28 dias Boleto,Arianópolis,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,PNP4654,LJ 81 - (VEN) Venda NF,108641,VEN-DATA ENTREGA: 08/04/2025,11751,SUPER PRECO BOM SUPERMERCADO LTDA,SUPER PRECO BOM - JUREMA,138365,BEBIDA LACTEA DE GOIABA VALE MILK 900G,BEBIDA LACTEA,BL SC GOIA 900G,"0,90","6,00","R$ 4,00","5,40","R$ 24,00","0,00%","R$ 4,00","R$ 24,00",28 dias Boleto,Arianópolis,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,PNP4654,LJ 81 - (VEN) Venda NF,108641,VEN-DATA ENTREGA: 08/04/2025,11751,SUPER PRECO BOM SUPERMERCADO LTDA,SUPER PRECO BOM - JUREMA,152030,REQUEIJAO TRAD VALE MILK 200G,REQUEIJAO,RQ TRAD 200G,"0,20","12,00","R$ 6,50","2,40","R$ 78,00","0,00%","R$ 6,50","R$ 78,00",28 dias Boleto,Arianópolis,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,PNP4654,LJ 81 - (VEN) Venda NF,108641,VEN-DATA ENTREGA: 08/04/2025,11751,SUPER PRECO BOM SUPERMERCADO LTDA,SUPER PRECO BOM - JUREMA,152050,REQUEIJAO TRAD VALE MILK 400G,REQUEIJAO,RQ TRAD 400G,"0,40","6,00","R$ 10,60","2,40","R$ 63,60","0,00%","R$ 10,60","R$ 63,60",28 dias Boleto,Arianópolis,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,PNP4654,LJ 81 - (VEN) Venda NF,108641,VEN-DATA ENTREGA: 08/04/2025,11751,SUPER PRECO BOM SUPERMERCADO LTDA,SUPER PRECO BOM - JUREMA,152130,REQUEIJAO LIGHT VALE MILK 200G,REQUEIJAO,RQ LIGHT 200G,"0,20","6,00","R$ 6,50","1,20","R$ 39,00","0,00%","R$ 6,50","R$ 39,00",28 dias Boleto,Arianópolis,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,PNP4654,LJ 81 - (VEN) Venda NF,108641,VEN-DATA ENTREGA: 08/04/2025,11751,SUPER PRECO BOM SUPERMERCADO LTDA,SUPER PRECO BOM - JUREMA,152150,REQUEIJAO LIGHT VALE MILK 400G,REQUEIJAO,RQ LIGHT 400G,"0,40","6,00","R$ 10,60","2,40","R$ 63,60","0,00%","R$ 10,60","R$ 63,60",28 dias Boleto,Arianópolis,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,PNP4654,LJ 81 - (VEN) Venda NF,108641,VEN-DATA ENTREGA: 08/04/2025,11751,SUPER PRECO BOM SUPERMERCADO LTDA,SUPER PRECO BOM - JUREMA,153035,NATA COM SAL VALE MILK 200G,MANTEIGA,NATA COM SAL 200G,"0,20","12,00","R$ 7,00","2,40","R$ 84,00","0,00%","R$ 7,00","R$ 84,00",28 dias Boleto,Arianópolis,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,PNP4654,LJ 81 - (VEN) Venda NF,108641,VEN-DATA ENTREGA: 08/04/2025,11751,SUPER PRECO BOM SUPERMERCADO LTDA,SUPER PRECO BOM - JUREMA,154520,DOCE DE LEITE VALE MILK 400G,DOCE DE LEITE,DOCE DE LEITE 400G,"0,40","12,00","R$ 8,40","4,80","R$ 100,80","0,00%","R$ 8,40","R$ 100,80",28 dias Boleto,Arianópolis,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,PNP4654,LJ 81 - (VEN) Venda NF,108641,VEN-DATA ENTREGA: 08/04/2025,11751,SUPER PRECO BOM SUPERMERCADO LTDA,SUPER PRECO BOM - JUREMA,168054,BEBIDA LACTEA BANDEJA MORANGO VALEMILK 540G,BEBIDA LACTEA,BL BDJ MOR 540G,"0,54","5,00","R$ 4,30","2,70","R$ 21,50","0,00%","R$ 4,30","R$ 21,50",28 dias Boleto,Arianópolis,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,PNP4654,LJ 81 - (VEN) Venda NF,108641,VEN-DATA ENTREGA: 08/04/2025,11751,SUPER PRECO BOM SUPERMERCADO LTDA,SUPER PRECO BOM - JUREMA,168454,BEBIDA LACTEA BANDEJA MOR/SF VALEMILK 540G,BEBIDA LACTEA,BL BDJ S/FRUT 540G,"0,54","5,00","R$ 4,30","2,70","R$ 21,50","0,00%","R$ 4,30","R$ 21,50",28 dias Boleto,Arianópolis,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,PNP4654,LJ 81 - (VEN) Venda NF,108641,VEN-DATA ENTREGA: 08/04/2025,11751,SUPER PRECO BOM SUPERMERCADO LTDA,SUPER PRECO BOM - JUREMA,177001,COALHADA INTEGRAL VALE MILK 140G,COALHADA,COALHADA INT 140G,"0,14","6,00","R$ 2,40","0,84","R$ 14,40","0,00%","R$ 2,40","R$ 14,40",28 dias Boleto,Arianópolis,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,PNP4654,LJ 81 - (VEN) Venda NF,108641,VEN-DATA ENTREGA: 08/04/2025,11751,SUPER PRECO BOM SUPERMERCADO LTDA,SUPER PRECO BOM - JUREMA,177201,COALHADA DESNATADA VALE MILK 140G,COALHADA,COALHADA DESN 140G,"0,14","6,00","R$ 2,40","0,84","R$ 14,40","0,00%","R$ 2,40","R$ 14,40",28 dias Boleto,Arianópolis,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,PNP4654,LJ 81 - (VEN) Venda NF,108641,VEN-DATA ENTREGA: 08/04/2025,11751,SUPER PRECO BOM SUPERMERCADO LTDA,SUPER PRECO BOM - JUREMA,187001,IOGURTE NATURAL INTEGRAL VALE MILK 150G,IOGURTE,IOG NAT INT 150G,"0,15","6,00","R$ 2,60","0,90","R$ 15,60","0,00%","R$ 2,60","R$ 15,60",28 dias Boleto,Arianópolis,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,PNP4654,LJ 81 - (VEN) Venda NF,108641,VEN-DATA ENTREGA: 08/04/2025,11751,SUPER PRECO BOM SUPERMERCADO LTDA,SUPER PRECO BOM - JUREMA,187201,IOGURTE NATURAL DESNATADO VALE MILK 150G,IOGURTE,IOG NAT DESN 150G,"0,15","6,00","R$ 2,60","0,90","R$ 15,60","0,00%","R$ 2,60","R$ 15,60",28 dias Boleto,Arianópolis,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,PNP4654,LJ 81 - (VEN) Venda NF,108641,VEN-DATA ENTREGA: 08/04/2025,11751,SUPER PRECO BOM SUPERMERCADO LTDA,SUPER PRECO BOM - JUREMA,187301,IOGURTE BICAMADA MORANGO VALE MILK 130G,IOGURTE,IOG BICAMADA MOR 130G,"0,13","12,00","R$ 2,60","1,56","R$ 31,20","0,00%","R$ 2,60","R$ 31,20",28 dias Boleto,Arianópolis,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,PNP4654,LJ 81 - (VEN) Venda NF,108641,VEN-DATA ENTREGA: 08/04/2025,11751,SUPER PRECO BOM SUPERMERCADO LTDA,SUPER PRECO BOM - JUREMA,188025,GAR IOGURTE MORANGO VALE MILK 170G,IOGURTE,IOG GAR MOR 170G,"0,17","6,00","R$ 2,30","1,02","R$ 13,80","0,00%","R$ 2,30","R$ 13,80",28 dias Boleto,Arianópolis,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,PNP4654,LJ 81 - (VEN) Venda NF,108641,VEN-DATA ENTREGA: 08/04/2025,11751,SUPER PRECO BOM SUPERMERCADO LTDA,SUPER PRECO BOM - JUREMA,188125,GAR IOGURTE SALADA DE FRUTAS VALE MILK 170G,IOGURTE,IOG GAR S/FRUT 170G,"0,17","6,00","R$ 2,30","1,02","R$ 13,80","0,00%","R$ 2,30","R$ 13,80",28 dias Boleto,Arianópolis,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,PNP4654,LJ 81 - (VEN) Venda NF,108641,VEN-DATA ENTREGA: 08/04/2025,11751,SUPER PRECO BOM SUPERMERCADO LTDA,SUPER PRECO BOM - JUREMA,188225,GAR IOGURTE AMEIXA VALE MILK 170G,IOGURTE,IOG GAR AME 170G,"0,17","6,00","R$ 2,30","1,02","R$ 13,80","0,00%","R$ 2,30","R$ 13,80",28 dias Boleto,Arianópolis,CAUCAIA,100,L81 - AUTO SERVICO 1,11902,DENIS FERNANDES DA COSTA,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,PNQ3270,LJ 81 - (VEN) Venda NF,108644,VEN-DATA ENTREGA: 08/04/2025,162,MWN COMERCIAL DE ALIMENTOS LTDA,SUPER LAGOA - CD,120245,QUEIJO COALHO TRAD VALE MILK 500G,QUEIJO,QC TRAD 500G,"1,00","210,00","R$ 30,50","210,00","R$ 6405,00","3,00%","R$ 29,59","R$ 6212,85",30 dias Boleto,PASSARE,FORTALEZA,351,L81 - AS - LAGOA,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,PNQ3270,LJ 81 - (VEN) Venda NF,108644,VEN-DATA ENTREGA: 08/04/2025,162,MWN COMERCIAL DE ALIMENTOS LTDA,SUPER LAGOA - CD,120345,QUEIJO COALHO LIGHT VALE MILK 500G,QUEIJO,QC LIGHT 500G,"1,00","1,86","R$ 39,00","1,86","R$ 72,46","3,00%","R$ 37,83","R$ 70,29",30 dias Boleto,PASSARE,FORTALEZA,351,L81 - AS - LAGOA,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,PNQ3270,LJ 81 - (VEN) Venda NF,108644,VEN-DATA ENTREGA: 08/04/2025,162,MWN COMERCIAL DE ALIMENTOS LTDA,SUPER LAGOA - CD,120445,QUEIJO COALHO ZERO LAC VALE MILK 500G,QUEIJO,QC ZERO LACT 500G,"1,00","19,88","R$ 45,36","19,88","R$ 901,76","3,00%","R$ 44,00","R$ 874,70",30 dias Boleto,PASSARE,FORTALEZA,351,L81 - AS - LAGOA,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,PNQ3270,LJ 81 - (VEN) Venda NF,108644,VEN-DATA ENTREGA: 08/04/2025,162,MWN COMERCIAL DE ALIMENTOS LTDA,SUPER LAGOA - CD,121035,QUEIJO MINAS FRESCAL TRAD VALE MILK 250G,QUEIJO,QMF TRAD 250G,"1,00","23,71","R$ 42,27","23,71","R$ 1002,31","3,00%","R$ 41,00","R$ 972,24",30 dias Boleto,PASSARE,FORTALEZA,351,L81 - AS - LAGOA,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,PNQ3270,LJ 81 - (VEN) Venda NF,108644,VEN-DATA ENTREGA: 08/04/2025,162,MWN COMERCIAL DE ALIMENTOS LTDA,SUPER LAGOA - CD,121135,QUEIJO MINAS FRESCAL LIGHT VALE MILK 250G,QUEIJO,QMF LIGHT 250G,"1,00","17,67","R$ 44,33","17,67","R$ 783,49","3,00%","R$ 43,00","R$ 759,98",30 dias Boleto,PASSARE,FORTALEZA,351,L81 - AS - LAGOA,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,PNQ3270,LJ 81 - (VEN) Venda NF,108644,VEN-DATA ENTREGA: 08/04/2025,162,MWN COMERCIAL DE ALIMENTOS LTDA,SUPER LAGOA - CD,121235,QUEIJO MINAS FRESCAL ZERO VALE MILK 250G,QUEIJO,QMF ZERO LACT 250G,"1,00","20,00","R$ 46,39","20,00","R$ 927,80","3,00%","R$ 45,00","R$ 899,97",30 dias Boleto,PASSARE,FORTALEZA,351,L81 - AS - LAGOA,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,PNQ3270,LJ 81 - (VEN) Venda NF,108644,VEN-DATA ENTREGA: 08/04/2025,162,MWN COMERCIAL DE ALIMENTOS LTDA,SUPER LAGOA - CD,268054,BEBIDA LACTEA BANDEJA MORANGO DIPAULA 510G,BEBIDA LACTEA,BL BDJ MOR 510G,"0,51","279,00","R$ 2,88","142,29","R$ 803,52","3,00%","R$ 2,79","R$ 779,41",30 dias Boleto,PASSARE,FORTALEZA,351,L81 - AS - LAGOA,12033,MARCOS ANTONIO GONCALVES MAGALHAES,12033,MARCOS ANTONIO GONCALVES MAGALHAES,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,RIG8G48,LJ 81 - (VEN) Venda NF,108891,VEN-DATA ENTREGA: 08/04/2025,11513,SUPERMERCADO NOVO SIQUEIRA LTDA,NOVO SIQUEIRA - LJ02,138070,BEBIDA LACTEA DE MORANGO VALE MILK 900G,BEBIDA LACTEA,BL SC MOR 900G,"0,90","12,00","R$ 3,60","10,80","R$ 43,20","0,00%","R$ 3,60","R$ 43,20",28 dias Boleto,SIQUEIRA,FORTALEZA,110,L81 - AUTO SERVICO 2,11901,MARCIO RENNE GOMES SANDERS,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,RIG8G48,LJ 81 - (VEN) Venda NF,108891,VEN-DATA ENTREGA: 08/04/2025,11513,SUPERMERCADO NOVO SIQUEIRA LTDA,NOVO SIQUEIRA - LJ02,138465,BEBIDA LACTEA DE GRAVIOLA VALE MILK 900G,BEBIDA LACTEA,BL SC GRAV 900G,"0,90","6,00","R$ 3,60","5,40","R$ 21,60","0,00%","R$ 3,60","R$ 21,60",28 dias Boleto,SIQUEIRA,FORTALEZA,110,L81 - AUTO SERVICO 2,11901,MARCIO RENNE GOMES SANDERS,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,RIG8G48,LJ 81 - (VEN) Venda NF,108891,VEN-DATA ENTREGA: 08/04/2025,11513,SUPERMERCADO NOVO SIQUEIRA LTDA,NOVO SIQUEIRA - LJ02,152050,REQUEIJAO TRAD VALE MILK 400G,REQUEIJAO,RQ TRAD 400G,"0,40","12,00","R$ 10,00","4,80","R$ 120,00","0,00%","R$ 10,00","R$ 120,00",28 dias Boleto,SIQUEIRA,FORTALEZA,110,L81 - AUTO SERVICO 2,11901,MARCIO RENNE GOMES SANDERS,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,RIG8G48,LJ 81 - (VEN) Venda NF,108891,VEN-DATA ENTREGA: 08/04/2025,11513,SUPERMERCADO NOVO SIQUEIRA LTDA,NOVO SIQUEIRA - LJ02,152530,MANTEIGA VALE MILK 200G,MANTEIGA,MANTEIGA 200G,"0,20","6,00","R$ 9,80","1,20","R$ 58,80","0,00%","R$ 9,80","R$ 58,80",28 dias Boleto,SIQUEIRA,FORTALEZA,110,L81 - AUTO SERVICO 2,11901,MARCIO RENNE GOMES SANDERS,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,RIG8G48,LJ 81 - (VEN) Venda NF,108891,VEN-DATA ENTREGA: 08/04/2025,11513,SUPERMERCADO NOVO SIQUEIRA LTDA,NOVO SIQUEIRA - LJ02,187001,IOGURTE NATURAL INTEGRAL VALE MILK 150G,IOGURTE,IOG NAT INT 150G,"0,15","6,00","R$ 2,60","0,90","R$ 15,60","0,00%","R$ 2,60","R$ 15,60",28 dias Boleto,SIQUEIRA,FORTALEZA,110,L81 - AUTO SERVICO 2,11901,MARCIO RENNE GOMES SANDERS,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,RIG8G48,LJ 81 - (VEN) Venda NF,108891,VEN-DATA ENTREGA: 08/04/2025,11513,SUPERMERCADO NOVO SIQUEIRA LTDA,NOVO SIQUEIRA - LJ02,187301,IOGURTE BICAMADA MORANGO VALE MILK 130G,IOGURTE,IOG BICAMADA MOR 130G,"0,13","6,00","R$ 2,60","0,78","R$ 15,60","0,00%","R$ 2,60","R$ 15,60",28 dias Boleto,SIQUEIRA,FORTALEZA,110,L81 - AUTO SERVICO 2,11901,MARCIO RENNE GOMES SANDERS,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,RIG8G48,LJ 81 - (VEN) Venda NF,108891,VEN-DATA ENTREGA: 08/04/2025,11513,SUPERMERCADO NOVO SIQUEIRA LTDA,NOVO SIQUEIRA - LJ02,188065,GAR IOGURTE MORANGO VALE MILK 900G,IOGURTE,IOG GAR MOR 900G,"0,90","3,00","R$ 8,20","2,70","R$ 24,60","0,00%","R$ 8,20","R$ 24,60",28 dias Boleto,SIQUEIRA,FORTALEZA,110,L81 - AUTO SERVICO 2,11901,MARCIO RENNE GOMES SANDERS,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,RIG8G48,LJ 81 - (VEN) Venda NF,108891,VEN-DATA ENTREGA: 08/04/2025,11513,SUPERMERCADO NOVO SIQUEIRA LTDA,NOVO SIQUEIRA - LJ02,238070,BEBIDA LACTEA DE MORANGO DIPAULA 900G,BEBIDA LACTEA,BL SC MOR 900G,"0,90","12,00","R$ 3,00","10,80","R$ 36,00","0,00%","R$ 3,00","R$ 36,00",28 dias Boleto,SIQUEIRA,FORTALEZA,110,L81 - AUTO SERVICO 2,11901,MARCIO RENNE GOMES SANDERS,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,RIG8G48,LJ 81 - (VEN) Venda NF,108891,VEN-DATA ENTREGA: 08/04/2025,11513,SUPERMERCADO NOVO SIQUEIRA LTDA,NOVO SIQUEIRA - LJ02,252130,MISTURA DE REQUEIJAO LIGHT DIPAULA 200G,REQUEIJAO,MIST DE REQ LIGHT 200G,"0,20","6,00","R$ 3,70","1,20","R$ 22,20","0,00%","R$ 3,70","R$ 22,20",28 dias Boleto,SIQUEIRA,FORTALEZA,110,L81 - AUTO SERVICO 2,11901,MARCIO RENNE GOMES SANDERS,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,RIG8G48,LJ 81 - (VEN) Venda NF,108891,VEN-DATA ENTREGA: 08/04/2025,11513,SUPERMERCADO NOVO SIQUEIRA LTDA,NOVO SIQUEIRA - LJ02,268054,BEBIDA LACTEA BANDEJA MORANGO DIPAULA 510G,BEBIDA LACTEA,BL BDJ MOR 510G,"0,51","10,00","R$ 3,20","5,10","R$ 32,00","0,00%","R$ 3,20","R$ 32,00",28 dias Boleto,SIQUEIRA,FORTALEZA,110,L81 - AUTO SERVICO 2,11901,MARCIO RENNE GOMES SANDERS,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,RIG8G48,LJ 81 - (VEN) Venda NF,108892,VEN-DATA ENTREGA: 08/04/2025,2126,SUPERMERCADO NOVO SIQUEIRA LTDA,NOVO SIQUEIRA,120245,QUEIJO COALHO TRAD VALE MILK 500G,QUEIJO,QC TRAD 500G,"1,00","9,30","R$ 32,00","9,30","R$ 297,60","0,00%","R$ 32,00","R$ 297,60",28 dias Boleto,NOVO SIQUEIRA,FORTALEZA,111,L81 - PEQUENO VAREJO 2,11901,MARCIO RENNE GOMES SANDERS,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,RIG8G48,LJ 81 - (VEN) Venda NF,108892,VEN-DATA ENTREGA: 08/04/2025,2126,SUPERMERCADO NOVO SIQUEIRA LTDA,NOVO SIQUEIRA,138070,BEBIDA LACTEA DE MORANGO VALE MILK 900G,BEBIDA LACTEA,BL SC MOR 900G,"0,90","24,00","R$ 3,60","21,60","R$ 86,40","0,00%","R$ 3,60","R$ 86,40",28 dias Boleto,NOVO SIQUEIRA,FORTALEZA,111,L81 - PEQUENO VAREJO 2,11901,MARCIO RENNE GOMES SANDERS,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,RIG8G48,LJ 81 - (VEN) Venda NF,108892,VEN-DATA ENTREGA: 08/04/2025,2126,SUPERMERCADO NOVO SIQUEIRA LTDA,NOVO SIQUEIRA,152515,MANTEIGA DA TERRA VALE MILK 190G,MANTEIGA,MANTEIGA 190G,"0,19","3,00","R$ 9,00","0,57","R$ 27,00","0,00%","R$ 9,00","R$ 27,00",28 dias Boleto,NOVO SIQUEIRA,FORTALEZA,111,L81 - PEQUENO VAREJO 2,11901,MARCIO RENNE GOMES SANDERS,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,RIG8G48,LJ 81 - (VEN) Venda NF,108892,VEN-DATA ENTREGA: 08/04/2025,2126,SUPERMERCADO NOVO SIQUEIRA LTDA,NOVO SIQUEIRA,154520,DOCE DE LEITE VALE MILK 400G,DOCE DE LEITE,DOCE DE LEITE 400G,"0,40","12,00","R$ 8,40","4,80","R$ 100,80","0,00%","R$ 8,40","R$ 100,80",28 dias Boleto,NOVO SIQUEIRA,FORTALEZA,111,L81 - PEQUENO VAREJO 2,11901,MARCIO RENNE GOMES SANDERS,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,RIG8G48,LJ 81 - (VEN) Venda NF,108892,VEN-DATA ENTREGA: 08/04/2025,2126,SUPERMERCADO NOVO SIQUEIRA LTDA,NOVO SIQUEIRA,168454,BEBIDA LACTEA BANDEJA MOR/SF VALEMILK 540G,BEBIDA LACTEA,BL BDJ S/FRUT 540G,"0,54","20,00","R$ 3,80","10,80","R$ 76,00","0,00%","R$ 3,80","R$ 76,00",28 dias Boleto,NOVO SIQUEIRA,FORTALEZA,111,L81 - PEQUENO VAREJO 2,11901,MARCIO RENNE GOMES SANDERS,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
2025-04-08 00:00:00,38,RIG8G48,LJ 81 - (VEN) Venda NF,108892,VEN-DATA ENTREGA: 08/04/2025,2126,SUPERMERCADO NOVO SIQUEIRA LTDA,NOVO SIQUEIRA,177201,COALHADA DESNATADA VALE MILK 140G,COALHADA,COALHADA DESN 140G,"0,14","6,00","R$ 2,40","0,84","R$ 14,40","0,00%","R$ 2,40","R$ 14,40",28 dias Boleto,NOVO SIQUEIRA,FORTALEZA,111,L81 - PEQUENO VAREJO 2,11901,MARCIO RENNE GOMES SANDERS,11746,JOAO NAZARENO AIRES BARBOSA,81,Valemilk - Filial - LJ 81
